trade_id,variant,side,signal_time,entry_time,entry_price,stop_loss,take_profit,exit_time,exit_price,exit_reason,status,lot_size,pnl_points,gross_pnl,commission,fees,net_pnl,pnl_r,mae_points,mfe_points,bars_held,costs_included
"TR000472","KEEPER_SL12_TP36",sell,"2026-07-09T13:21:00+00:00","2026-07-09T13:21:00+00:00",29440.50000000,29452.50000000,29404.50000000,"2026-07-09T13:46:00+00:00",29404.50000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,4.60000000,53.80000000,25,false
"TR000473","KEEPER_SL12_TP36",sell,"2026-07-10T09:34:00+00:00","2026-07-10T09:34:00+00:00",29603.30000000,29615.30000000,29567.30000000,"2026-07-10T09:51:00+00:00",29615.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.60000000,27.60000000,17,false
"TR000474","KEEPER_SL12_TP36",sell,"2026-07-10T10:18:00+00:00","2026-07-10T10:18:00+00:00",29609.10000000,29621.10000000,29573.10000000,"2026-07-10T10:47:00+00:00",29573.10000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,39.00000000,29,false
"TR000475","KEEPER_SL12_TP36",sell,"2026-07-10T11:20:00+00:00","2026-07-10T11:20:00+00:00",29577.40000000,29589.40000000,29541.40000000,"2026-07-10T12:01:00+00:00",29541.40000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,9.30000000,68.80000000,41,false
"TR000476","KEEPER_SL12_TP36",sell,"2026-07-13T06:39:00+00:00","2026-07-13T06:39:00+00:00",29496.30000000,29508.30000000,29460.30000000,"2026-07-13T06:41:00+00:00",29508.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,16.40000000,0.00000000,2,false
"TR000477","KEEPER_SL12_TP36",sell,"2026-07-13T06:43:00+00:00","2026-07-13T06:43:00+00:00",29498.70000000,29510.70000000,29462.70000000,"2026-07-13T06:50:00+00:00",29510.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.50000000,17.80000000,7,false
"TR000478","KEEPER_SL12_TP36",sell,"2026-07-13T06:51:00+00:00","2026-07-13T06:51:00+00:00",29504.30000000,29516.30000000,29468.30000000,"2026-07-13T07:00:00+00:00",29468.30000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,47.40000000,9,false
"TR000479","KEEPER_SL12_TP36",sell,"2026-07-13T08:16:00+00:00","2026-07-13T08:16:00+00:00",29444.60000000,29456.60000000,29408.60000000,"2026-07-13T08:22:00+00:00",29408.60000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,4.60000000,39.10000000,6,false
"TR000480","KEEPER_SL12_TP36",sell,"2026-07-13T11:33:00+00:00","2026-07-13T11:33:00+00:00",29517.20000000,29529.20000000,29481.20000000,"2026-07-13T11:50:00+00:00",29529.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.50000000,28.50000000,17,false
"TR000481","KEEPER_SL12_TP36",sell,"2026-07-13T11:58:00+00:00","2026-07-13T11:58:00+00:00",29525.30000000,29537.30000000,29489.30000000,"2026-07-13T12:00:00+00:00",29537.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.90000000,3.60000000,2,false
"TR000482","KEEPER_SL12_TP36",sell,"2026-07-13T12:02:00+00:00","2026-07-13T12:02:00+00:00",29533.80000000,29545.80000000,29497.80000000,"2026-07-13T12:23:00+00:00",29545.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.90000000,28.10000000,21,false
"TR000483","KEEPER_SL12_TP36",sell,"2026-07-14T07:53:00+00:00","2026-07-14T07:53:00+00:00",29280.70000000,29292.70000000,29244.70000000,"2026-07-14T07:55:00+00:00",29292.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,18.90000000,9.60000000,2,false
"TR000484","KEEPER_SL12_TP36",sell,"2026-07-14T08:02:00+00:00","2026-07-14T08:02:00+00:00",29294.70000000,29306.70000000,29258.70000000,"2026-07-14T08:05:00+00:00",29306.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.50000000,5.90000000,3,false
"TR000485","KEEPER_SL12_TP36",sell,"2026-07-14T08:58:00+00:00","2026-07-14T08:58:00+00:00",29394.50000000,29406.50000000,29358.50000000,"2026-07-14T09:06:00+00:00",29406.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.80000000,14.20000000,8,false
"TR000486","KEEPER_SL12_TP36",sell,"2026-07-14T09:23:00+00:00","2026-07-14T09:23:00+00:00",29426.00000000,29438.00000000,29390.00000000,"2026-07-14T09:28:00+00:00",29390.00000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,36.70000000,5,false
"TR000487","KEEPER_SL12_TP36",sell,"2026-07-14T10:10:00+00:00","2026-07-14T10:10:00+00:00",29378.20000000,29390.20000000,29342.20000000,"2026-07-14T10:14:00+00:00",29390.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.60000000,7.70000000,4,false
"TR000488","KEEPER_SL12_TP36",sell,"2026-07-14T10:18:00+00:00","2026-07-14T10:18:00+00:00",29385.40000000,29397.40000000,29349.40000000,"2026-07-14T10:25:00+00:00",29397.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,17.80000000,15.70000000,7,false
"TR000489","KEEPER_SL12_TP36",sell,"2026-07-14T10:30:00+00:00","2026-07-14T10:30:00+00:00",29400.10000000,29412.10000000,29364.10000000,"2026-07-14T10:43:00+00:00",29364.10000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,1.00000000,39.60000000,13,false
"TR000490","KEEPER_SL12_TP36",sell,"2026-07-14T12:06:00+00:00","2026-07-14T12:06:00+00:00",29390.40000000,29402.40000000,29354.40000000,"2026-07-14T12:09:00+00:00",29402.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.70000000,8.10000000,3,false
"TR000491","KEEPER_SL12_TP36",sell,"2026-07-14T12:17:00+00:00","2026-07-14T12:17:00+00:00",29402.50000000,29414.50000000,29366.50000000,"2026-07-14T12:29:00+00:00",29366.50000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,37.70000000,12,false
"TR000492","KEEPER_SL12_TP36",sell,"2026-07-14T13:41:00+00:00","2026-07-14T13:41:00+00:00",29401.80000000,29413.80000000,29365.80000000,"2026-07-14T14:00:00+00:00",29413.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.90000000,20.10000000,19,false
"TR000493","KEEPER_SL12_TP36",sell,"2026-07-15T08:50:00+00:00","2026-07-15T08:50:00+00:00",29801.70000000,29813.70000000,29765.70000000,"2026-07-15T08:56:00+00:00",29813.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,21.30000000,11.80000000,6,false
"TR000494","KEEPER_SL12_TP36",sell,"2026-07-15T09:11:00+00:00","2026-07-15T09:11:00+00:00",29835.30000000,29847.30000000,29799.30000000,"2026-07-15T10:04:00+00:00",29847.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.00000000,28.30000000,53,false
"TR000495","KEEPER_SL12_TP36",sell,"2026-07-15T10:10:00+00:00","2026-07-15T10:10:00+00:00",29839.00000000,29851.00000000,29803.00000000,"2026-07-15T10:21:00+00:00",29803.00000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,8.40000000,43.00000000,11,false
"TR000496","KEEPER_SL12_TP36",sell,"2026-07-15T13:39:00+00:00","2026-07-15T13:39:00+00:00",29717.70000000,29729.70000000,29681.70000000,"2026-07-15T13:56:00+00:00",29729.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.20000000,18.90000000,17,false
"TR000497","KEEPER_SL12_TP36",sell,"2026-07-16T08:31:00+00:00","2026-07-16T08:31:00+00:00",29561.20000000,29573.20000000,29525.20000000,"2026-07-16T08:34:00+00:00",29525.20000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,49.20000000,3,false
"TR000498","KEEPER_SL12_TP36",sell,"2026-07-16T12:20:00+00:00","2026-07-16T12:20:00+00:00",29431.40000000,29443.40000000,29395.40000000,"2026-07-16T12:40:00+00:00",29395.40000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,11.00000000,38.00000000,20,false
"TR000499","KEEPER_SL12_TP36",sell,"2026-07-16T13:35:00+00:00","2026-07-16T13:35:00+00:00",29344.60000000,29356.60000000,29308.60000000,"2026-07-16T13:47:00+00:00",29308.60000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,36.90000000,12,false
"TR000500","KEEPER_SL12_TP36",sell,"2026-07-17T06:31:00+00:00","2026-07-17T06:31:00+00:00",28795.40000000,28807.40000000,28759.40000000,"2026-07-17T06:40:00+00:00",28759.40000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,4.80000000,37.60000000,9,false
"TR000501","KEEPER_SL12_TP36",sell,"2026-07-17T07:57:00+00:00","2026-07-17T07:57:00+00:00",28628.50000000,28640.50000000,28592.50000000,"2026-07-17T08:02:00+00:00",28592.50000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,36.10000000,5,false
"TR000502","KEEPER_SL12_TP36",sell,"2026-07-20T12:02:00+00:00","2026-07-20T12:02:00+00:00",28707.90000000,28719.90000000,28671.90000000,"2026-07-20T12:16:00+00:00",28719.90000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.50000000,28.70000000,14,false
"TR000503","KEEPER_SL12_TP36",sell,"2026-07-20T12:19:00+00:00","2026-07-20T12:19:00+00:00",28710.60000000,28722.60000000,28674.60000000,"2026-07-20T12:20:00+00:00",28722.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.40000000,6.10000000,1,false
"TR000504","KEEPER_SL12_TP36",sell,"2026-07-20T12:56:00+00:00","2026-07-20T12:56:00+00:00",28780.80000000,28792.80000000,28744.80000000,"2026-07-20T13:30:00+00:00",28792.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.90000000,35.90000000,34,false
"TR000505","KEEPER_SL12_TP36",sell,"2026-07-20T13:32:00+00:00","2026-07-20T13:32:00+00:00",28775.80000000,28787.80000000,28739.80000000,"2026-07-20T13:33:00+00:00",28787.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.10000000,2.40000000,1,false
"TR000506","KEEPER_SL12_TP36",sell,"2026-07-20T13:35:00+00:00","2026-07-20T13:35:00+00:00",28779.80000000,28791.80000000,28743.80000000,"2026-07-20T13:41:00+00:00",28791.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.90000000,7.60000000,6,false
"TR000507","KEEPER_SL12_TP36",sell,"2026-07-20T13:49:00+00:00","2026-07-20T13:49:00+00:00",28792.20000000,28804.20000000,28756.20000000,"2026-07-20T14:00:00+00:00",28804.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,16.00000000,6.90000000,11,false
"TR000508","KEEPER_SL12_TP36",sell,"2026-07-21T06:56:00+00:00","2026-07-21T06:56:00+00:00",28887.90000000,28899.90000000,28851.90000000,"2026-07-21T06:59:00+00:00",28899.90000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.60000000,5.60000000,3,false
"TR000509","KEEPER_SL12_TP36",sell,"2026-07-21T07:00:00+00:00","2026-07-21T07:00:00+00:00",28892.90000000,28904.90000000,28856.90000000,"2026-07-21T07:01:00+00:00",28904.90000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.50000000,6.10000000,1,false
"TR000510","KEEPER_SL12_TP36",sell,"2026-07-21T07:03:00+00:00","2026-07-21T07:03:00+00:00",28897.60000000,28909.60000000,28861.60000000,"2026-07-21T07:06:00+00:00",28909.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,17.90000000,12.30000000,3,false
"TR000511","KEEPER_SL12_TP36",sell,"2026-07-21T07:08:00+00:00","2026-07-21T07:08:00+00:00",28905.20000000,28917.20000000,28869.20000000,"2026-07-21T08:10:00+00:00",28869.20000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,36.20000000,62,false
"TR000512","KEEPER_SL12_TP36",sell,"2026-07-21T09:20:00+00:00","2026-07-21T09:20:00+00:00",28955.70000000,28967.70000000,28919.70000000,"2026-07-21T09:35:00+00:00",28967.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,23.00000000,20.50000000,15,false
"TR000513","KEEPER_SL12_TP36",sell,"2026-07-21T09:38:00+00:00","2026-07-21T09:38:00+00:00",28962.40000000,28974.40000000,28926.40000000,"2026-07-21T09:41:00+00:00",28974.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,18.00000000,6.70000000,3,false
"TR000514","KEEPER_SL12_TP36",sell,"2026-07-21T09:46:00+00:00","2026-07-21T09:46:00+00:00",28968.50000000,28980.50000000,28932.50000000,"2026-07-21T10:02:00+00:00",28980.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.70000000,11.20000000,16,false
"TR000515","KEEPER_SL12_TP36",sell,"2026-07-21T11:12:00+00:00","2026-07-21T11:12:00+00:00",28952.80000000,28964.80000000,28916.80000000,"2026-07-21T11:13:00+00:00",28964.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,22.10000000,3.60000000,1,false
"TR000516","KEEPER_SL12_TP36",sell,"2026-07-21T13:12:00+00:00","2026-07-21T13:12:00+00:00",29003.70000000,29015.70000000,28967.70000000,"2026-07-21T13:35:00+00:00",29015.70000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.10000000,11.50000000,23,false
"TR000517","KEEPER_SL12_TP36",sell,"2026-07-22T06:32:00+00:00","2026-07-22T06:32:00+00:00",29074.70000000,29086.70000000,29038.70000000,"2026-07-22T06:51:00+00:00",29038.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,38.60000000,19,false
"TR000518","KEEPER_SL12_TP36",sell,"2026-07-22T07:12:00+00:00","2026-07-22T07:12:00+00:00",29047.60000000,29059.60000000,29011.60000000,"2026-07-22T07:20:00+00:00",29059.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.80000000,7.20000000,8,false
"TR000519","KEEPER_SL12_TP36",sell,"2026-07-22T08:53:00+00:00","2026-07-22T08:53:00+00:00",29000.20000000,29012.20000000,28964.20000000,"2026-07-22T09:06:00+00:00",28964.20000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,3.70000000,42.10000000,13,false
"TR000520","KEEPER_SL12_TP36",sell,"2026-07-22T09:45:00+00:00","2026-07-22T09:45:00+00:00",28931.50000000,28943.50000000,28895.50000000,"2026-07-22T09:50:00+00:00",28895.50000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,37.90000000,5,false
"TR000521","KEEPER_SL12_TP36",sell,"2026-07-22T10:01:00+00:00","2026-07-22T10:01:00+00:00",28932.20000000,28944.20000000,28896.20000000,"2026-07-22T10:06:00+00:00",28896.20000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,50.00000000,5,false
"TR000522","KEEPER_SL12_TP36",sell,"2026-07-22T10:15:00+00:00","2026-07-22T10:15:00+00:00",28924.60000000,28936.60000000,28888.60000000,"2026-07-22T10:18:00+00:00",28936.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,20.60000000,3.20000000,3,false
"TR000523","KEEPER_SL12_TP36",sell,"2026-07-22T10:24:00+00:00","2026-07-22T10:24:00+00:00",28928.30000000,28940.30000000,28892.30000000,"2026-07-22T10:26:00+00:00",28940.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.60000000,13.10000000,2,false
"TR000524","KEEPER_SL12_TP36",sell,"2026-07-22T11:54:00+00:00","2026-07-22T11:54:00+00:00",28936.00000000,28948.00000000,28900.00000000,"2026-07-22T11:58:00+00:00",28948.00000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.20000000,10.90000000,4,false
"TR000525","KEEPER_SL12_TP36",sell,"2026-07-22T12:14:00+00:00","2026-07-22T12:14:00+00:00",28962.80000000,28974.80000000,28926.80000000,"2026-07-22T12:21:00+00:00",28974.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.60000000,4.00000000,7,false
"TR000526","KEEPER_SL12_TP36",sell,"2026-07-22T12:23:00+00:00","2026-07-22T12:23:00+00:00",28973.90000000,28985.90000000,28937.90000000,"2026-07-22T12:33:00+00:00",28937.90000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,39.70000000,10,false
"TR000527","KEEPER_SL12_TP36",sell,"2026-07-22T13:09:00+00:00","2026-07-22T13:09:00+00:00",28964.40000000,28976.40000000,28928.40000000,"2026-07-22T13:20:00+00:00",28976.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,36.00000000,18.00000000,11,false
"TR000528","KEEPER_SL12_TP36",sell,"2026-07-22T13:32:00+00:00","2026-07-22T13:32:00+00:00",28988.60000000,29000.60000000,28952.60000000,"2026-07-22T13:49:00+00:00",29000.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.30000000,22.50000000,17,false
"TR000529","KEEPER_SL12_TP36",sell,"2026-07-23T06:00:00+00:00","2026-07-23T06:00:00+00:00",28923.00000000,28935.00000000,28887.00000000,"2026-07-23T06:08:00+00:00",28887.00000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,2.90000000,41.60000000,8,false
"TR000530","KEEPER_SL12_TP36",sell,"2026-07-23T07:19:00+00:00","2026-07-23T07:19:00+00:00",28951.90000000,28963.90000000,28915.90000000,"2026-07-23T07:21:00+00:00",28963.90000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,16.80000000,2.70000000,2,false
"TR000531","KEEPER_SL12_TP36",sell,"2026-07-23T08:38:00+00:00","2026-07-23T08:38:00+00:00",28994.00000000,29006.00000000,28958.00000000,"2026-07-23T08:48:00+00:00",28958.00000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,43.70000000,10,false
"TR000532","KEEPER_SL12_TP36",sell,"2026-07-23T09:32:00+00:00","2026-07-23T09:32:00+00:00",28942.20000000,28954.20000000,28906.20000000,"2026-07-23T09:46:00+00:00",28954.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.50000000,25.80000000,14,false
"TR000533","KEEPER_SL12_TP36",sell,"2026-07-23T09:49:00+00:00","2026-07-23T09:49:00+00:00",28941.30000000,28953.30000000,28905.30000000,"2026-07-23T10:00:00+00:00",28905.30000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,2.30000000,55.60000000,11,false
"TR000534","KEEPER_SL12_TP36",sell,"2026-07-23T12:11:00+00:00","2026-07-23T12:11:00+00:00",28945.70000000,28957.70000000,28909.70000000,"2026-07-23T12:34:00+00:00",28909.70000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.00000000,42.90000000,23,false
"TR000535","KEEPER_SL12_TP36",sell,"2026-07-23T13:45:00+00:00","2026-07-23T13:45:00+00:00",28932.60000000,28944.60000000,28896.60000000,"2026-07-23T14:02:00+00:00",28896.60000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,11.20000000,41.40000000,17,false
"TR000536","KEEPER_SL12_TP36",sell,"2026-07-24T06:13:00+00:00","2026-07-24T06:13:00+00:00",28379.10000000,28391.10000000,28343.10000000,"2026-07-24T06:17:00+00:00",28391.10000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.30000000,6.70000000,4,false
"TR000537","KEEPER_SL12_TP36",sell,"2026-07-24T06:18:00+00:00","2026-07-24T06:18:00+00:00",28380.60000000,28392.60000000,28344.60000000,"2026-07-24T06:27:00+00:00",28392.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.30000000,22.60000000,9,false
"TR000538","KEEPER_SL12_TP36",sell,"2026-07-24T06:28:00+00:00","2026-07-24T06:28:00+00:00",28383.90000000,28395.90000000,28347.90000000,"2026-07-24T06:34:00+00:00",28347.90000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,7.70000000,36.70000000,6,false
"TR000539","KEEPER_SL12_TP36",sell,"2026-07-24T07:20:00+00:00","2026-07-24T07:20:00+00:00",28343.30000000,28355.30000000,28307.30000000,"2026-07-24T07:22:00+00:00",28355.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.40000000,12.30000000,2,false
"TR000540","KEEPER_SL12_TP36",sell,"2026-07-24T07:38:00+00:00","2026-07-24T07:38:00+00:00",28378.40000000,28390.40000000,28342.40000000,"2026-07-24T07:54:00+00:00",28390.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.20000000,30.20000000,16,false
"TR000541","KEEPER_SL12_TP36",sell,"2026-07-24T08:18:00+00:00","2026-07-24T08:18:00+00:00",28423.10000000,28435.10000000,28387.10000000,"2026-07-24T08:21:00+00:00",28435.10000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.80000000,15.90000000,3,false
"TR000542","KEEPER_SL12_TP36",sell,"2026-07-24T08:23:00+00:00","2026-07-24T08:23:00+00:00",28429.80000000,28441.80000000,28393.80000000,"2026-07-24T08:48:00+00:00",28441.80000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.20000000,27.10000000,25,false
"TR000543","KEEPER_SL12_TP36",sell,"2026-07-24T08:49:00+00:00","2026-07-24T08:49:00+00:00",28428.90000000,28440.90000000,28392.90000000,"2026-07-24T08:54:00+00:00",28392.90000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,0.50000000,38.40000000,5,false
"TR000544","KEEPER_SL12_TP36",sell,"2026-07-24T09:28:00+00:00","2026-07-24T09:28:00+00:00",28379.50000000,28391.50000000,28343.50000000,"2026-07-24T09:36:00+00:00",28391.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,17.70000000,20.60000000,8,false
"TR000545","KEEPER_SL12_TP36",sell,"2026-07-24T11:24:00+00:00","2026-07-24T11:24:00+00:00",28432.50000000,28444.50000000,28396.50000000,"2026-07-24T11:29:00+00:00",28444.50000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,26.20000000,14.80000000,5,false
"TR000546","KEEPER_SL12_TP36",sell,"2026-07-24T12:04:00+00:00","2026-07-24T12:04:00+00:00",28466.20000000,28478.20000000,28430.20000000,"2026-07-24T12:07:00+00:00",28478.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,19.40000000,14.60000000,3,false
"TR000547","KEEPER_SL12_TP36",sell,"2026-07-24T12:14:00+00:00","2026-07-24T12:14:00+00:00",28482.20000000,28494.20000000,28446.20000000,"2026-07-24T12:21:00+00:00",28494.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,14.50000000,14.10000000,7,false
"TR000548","KEEPER_SL12_TP36",sell,"2026-07-24T12:22:00+00:00","2026-07-24T12:22:00+00:00",28489.30000000,28501.30000000,28453.30000000,"2026-07-24T12:25:00+00:00",28501.30000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,23.20000000,3.60000000,3,false
"TR000549","KEEPER_SL12_TP36",sell,"2026-07-27T06:23:00+00:00","2026-07-27T06:23:00+00:00",28478.80000000,28490.80000000,28442.80000000,"2026-07-27T06:30:00+00:00",28442.80000000,TP,closed,0.10,36.00000000,72.00000000,0.00000000,0.00000000,72.00000000,3.00000000,3.10000000,37.90000000,7,false
"TR000550","KEEPER_SL12_TP36",sell,"2026-07-27T06:44:00+00:00","2026-07-27T06:44:00+00:00",28468.20000000,28480.20000000,28432.20000000,"2026-07-27T07:19:00+00:00",28480.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,13.20000000,34.00000000,35,false
"TR000551","KEEPER_SL12_TP36",sell,"2026-07-27T07:24:00+00:00","2026-07-27T07:24:00+00:00",28469.60000000,28481.60000000,28433.60000000,"2026-07-27T07:34:00+00:00",28481.60000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.30000000,21.50000000,10,false
"TR000552","KEEPER_SL12_TP36",sell,"2026-07-27T07:36:00+00:00","2026-07-27T07:36:00+00:00",28477.40000000,28489.40000000,28441.40000000,"2026-07-27T07:41:00+00:00",28489.40000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,15.00000000,2.90000000,5,false
"TR000553","KEEPER_SL12_TP36",sell,"2026-07-27T07:47:00+00:00","2026-07-27T07:47:00+00:00",28483.20000000,28495.20000000,28447.20000000,"2026-07-27T07:51:00+00:00",28495.20000000,SL,closed,0.10,-12.00000000,-24.00000000,0.00000000,0.00000000,-24.00000000,-1.00000000,12.20000000,4.30000000,4,false
